ticker,company,sector,industry,market_cap,roic_5y_avg,roe_5y_avg,gross_margin_5y_avg,operating_margin_5y_avg,fcf_margin_5y_avg,revenue_cagr_5y,eps_cagr_5y,debt_to_equity,interest_coverage,current_ratio,fcf_yield,pe,ev_ebit,shares_change_5y_pct
HONIV,Honeywell International Inc. Common Stock Ex Distribution When Issued,Industrials,Conglomerates,126229037000,0.11188754172003952,0.30628805651294405,0.3802450275605215,0.2024346136040908,0.1369322907178674,0.04211672001154709,0.06699459753950143,1.7307589021966807,7.438563327032136,1.3129469326307865,0.03907975626875772,22.13812785388128,18.791237229987292,-0.07555744922596219
HOOD,"Robinhood Markets, Inc.",Financial Services,Financial - Capital Markets,100489910749.79999,-0.0330170177932945,-0.07027390329946173,0.7672074970658891,-0.21551253058651473,-0.05939436209061237,0.25294084509815096,,1.6837504097912797,50.0,1.261860901602308,0.015762776463637697,53.349056603773576,53.31275584995224,0.02846624141138676
HPE,Hewlett Packard Enterprise Company,Technology,Computer Hardware,32332080000.000004,0.037857595174351735,0.08342593955569655,0.31738325708384546,0.07121059353816762,0.06242820328231665,0.053285500591279344,,0.975251134154245,9.394285714285715,1.0142433956904597,0.019392504286764103,-547.5336322869955,30.800535279805352,0.011459129106187849
HPQ,HP Inc.,Technology,Computer Hardware,26175820000,0.2874091191181937,-3.494644398776689,0.20817258229289956,0.07161534594823826,0.06298247087484535,-0.03384579442279623,-0.16146678304690665,-31.45086705202312,7.16205533596838,0.7674140406042792,0.10696895073392161,10.363295880149813,9.207455849889625,-0.2168874172185431
HR,Healthcare Realty Trust Incorporated,Real Estate,REIT - Healthcare Facilities,5929071862.5,0.008922403687978623,-0.036639887409345866,-0.34584006519914307,0.07816064450813187,0.17410800297375595,0.21890379056569365,,0.8983259954259282,0.46202063461164106,1.7506260271321747,0.0214100963766148,-23.87323943661972,105.86473900838459,1.4523604878689191
HRL,Hormel Foods Corporation,Consumer Defensive,Packaged Foods,13060893360,0.06967393852457254,0.10537553922443536,0.16682132833702906,0.08828369818636264,0.06593823847867056,0.015446402332370157,-0.1491504154365989,0.3616456345521442,9.208372843999078,2.466443993174951,0.04091213252199771,27.287356321839077,21.218445177657205,0.01672475670561102
HSIC,"Henry Schein, Inc.",Healthcare,Medical - Distribution,9197568069.01,0.08274459056906211,0.1379394324133935,0.29380910529498705,0.06319629275105289,0.04236880612190302,0.015424462428534902,-0.07413655963328103,1.1362095531587058,5.053333333333334,1.3828996282527881,0.062299076853874924,23.13981762917933,16.7923061596438,-0.13760357910215504
HSY,The Hershey Company,Consumer Defensive,Food Confectioners,37031838120,0.18975733466586509,0.43003768624811745,0.42731434576369604,0.2108109854945396,0.16219249568435715,0.06847227546161494,-0.11609613647391448,1.165270286299671,6.830838575939451,1.191574675885223,0.04723362622001006,41.3590909090909,29.294540842863746,-0.015672313214081912
HUBB,Hubbell Incorporated,Industrials,Electrical Equipment & Parts,23639531190,0.13217187944880165,0.22860167143834637,0.3232628775585619,0.17315018187550188,0.12533875597054758,0.0864981799466733,0.22772480794512395,0.6779022323864965,18.99219968798752,1.7193610393053622,0.037001579810094366,26.70535177390259,21.164392303269263,-0.019723756906077305
HUBS,"HubSpot, Inc.",Technology,Software - Application,21050191500,-0.036895047741834906,-0.059182206113895755,0.8310122234475049,-0.043246039024236946,0.15912937947748745,0.24562824843257047,,0.23468041528493247,13.005707762557078,1.5152265359928747,0.0336126158282218,456.0227272727273,1812.7671816027384,0.11865816467978929
HUM,Humana Inc.,Healthcare,Medical - Healthcare Plans,30851883020,0.05904643178464012,0.13194313116959017,0.16373219578489243,0.027087166612949132,0.019856500233874457,0.11581183464684863,-0.1883180383294556,0.7326839213909497,2.3026941362916005,0.7242582897033158,0.012154849665315501,25.95035460992908,27.24630627666896,-0.06398420987193831
HUT,Hut 8 Corp.,Financial Services,Financial - Capital Markets,4838809206.599999,-0.011812098516153047,-0.0066849625974839885,-0.813376027103857,-3.8453084369459924,-5.85413952439229,-0.33938747316510176,,0.30193645937725266,-10.554351079041,1.0867983907684853,-0.07071037219928233,-21.396553628802252,,2.925607811285289
HWM,Howmet Aerospace Inc.,Industrials,Aerospace & Defense,82828080000,0.1228478897713404,0.18572386189160936,0.25877273716599347,0.20548340144436023,0.11065093764121299,0.13502917493339428,0.583545237565656,0.5697739585279282,14.105960264900663,2.13382269904009,0.017276749624040542,54.96514745308311,39.96999061032864,-0.060102930221941464
HXL,Hexcel Corporation,Industrials,Aerospace & Defense,5875050000,0.053906778797599364,0.06552202448585867,0.22674771816746847,0.09177942526233238,0.10137344255390195,0.0934775648394579,0.6386709003800737,0.7939553849844088,4.551724137931035,2.264332197087078,0.05228891669007072,53.55072463768117,39.609848484848484,-0.05469678953626633
IBKR,"Interactive Brokers Group, Inc.",Financial Services,Investment - Banking & Investment Services,111102491165.69736,0.16965926005753743,0.15786403964137136,0.8538701225036535,0.7941240530703944,1.1912993087402686,0.3658509223255748,0.28666944843185216,0.0035427932127540555,2.0853282768428536,1.1323397572435894,0.54968142801514,28.838565022421527,12.066207225016749,0.18239387052926692
IBM,International Business Machines Corporation,Technology,Information Technology Services,276156583000,0.07988247050335691,0.25129802634252124,0.5610087672373028,0.14538430616210218,0.17388090528932443,0.04171034563363829,0.1516482764158149,2.0569100710610146,5.335917312661499,0.9276217083139324,0.041914626384264034,26.074823943661972,31.929257433414044,0.04052411048774074
IBRX,"ImmunityBio, Inc.",Healthcare,Biotechnology,1821328740,-0.8811573274771503,0.9811460795474407,0.9986706447284796,-485.07165200271095,-546.0491653618211,2.31863323651611,,-1.757727583901484,-2.2752899355698735,5.098859992874956,-0.16953666475388732,-5.2105263157894735,,1.3632638241542194
ICE,"Intercontinental Exchange, Inc.",Financial Services,Financial - Data & Stock Exchanges,92501986642.40001,0.06347056890041142,0.10966747568514375,0.566404945390949,0.37610882629603826,0.32303504622340445,0.08355494036919686,-0.053189986867402284,0.7013314888466194,6.26888604353393,1.0197584288363688,0.046366571742731164,27.924137931034483,22.86437635669935,0.01626501779359435
IDA,"IDACORP, Inc.",Utilities,Regulated Electric,6863981600,0.03905192456707838,0.09029661295689131,0.2022256546926199,0.20016055557284237,-0.14930512553975978,0.05597499707340847,0.05021343137613843,1.0258013020616068,2.358033426283214,0.9282373710091498,-0.08413323835250375,21.23489932885906,26.001756429652044,0.07185912765074409
